gene,-40_ura3_A,-40_ura3_B,-20_ura3_A,-20_ura3_B,0_ura3_A,0_ura3_B,10_ura3_A,10_ura3_B,20_ura3_A,20_ura3_B,20_ura3_B.1,40_ura3_A,40_ura3_B,60_ura3_A,60_ura3_B,80_ura3_A,80_ura3_B,-40_0258_A,-40_0258_B,-20_0258_A,-20_0258_B,0_0258_A,0_0258_B,10_0258_A,10_0258_B,20_0258_A,40_0258_A,40_0258_B,60_0258_A,60_0258_B,80_0258_A,80_0258_B
VNG2349G,0.205215837,-0.030134326,-0.001472526,-0.030568765,-0.066282316,-0.035408708,-0.044234145,-0.060850494,-0.033895698,0.03437736,-0.012734875,-0.001856002,-0.029820894,-0.001051766,-0.062539723,-0.065726993,0.116263727,-0.043479551,-0.010592547,-0.002041696,0.007871563,-0.013020275,-0.071424736,-0.117939477,-0.117626106,-0.030486457,-0.052144904,-0.030972634,0.028205606,-0.108379882,0.043266662,-0.020345076
VNG2351C,0.022158386,-0.051356503,-0.020873007,-0.107138927,-0.043193503,-0.007173177,-0.007502361,-0.084206216,-0.002858595,0.011861981,-0.007408676,0.002011825,-0.020693616,-0.030886997,-0.005327171,0.040650813,-0.024138583,0.135242398,-0.099610663,0.027113821,-0.167049394,0.056308439,-0.107964605,-0.264897586,-0.205434044,0.018627326,-0.049270296,0.093166689,0.148601416,0.072584248,0.085653281,0.167941396
VNG2352G,0.080553132,-0.022819377,-0.020234373,0.004012256,-0.035069601,-0.016324796,0.019400842,-0.082747003,-0.053800691,0.005967209,0.02475882,0.0034736,0.03175635,-0.004268819,0.035329853,0.029080227,0.104780417,0.018363946,-0.045779719,0.02335848,-0.03176764,-0.028748545,-0.131974998,-0.135143288,-0.03463166,-0.053125524,-0.017772292,-0.033447203,0.041304382,0.06395839,0.039199064,0.068457159
VNG2353H,-0.23267265,-0.158587327,-0.106566931,-0.00849641,-0.114671519,-0.212296238,-0.001865072,-0.081088733,-0.151669754,0.301442574,0.264180781,0.142723531,0.247413753,-0.084810578,0.154309945,0.110750641,-0.01312957,0.151880937,0.016532115,0.005094154,-0.214234847,-0.387470385,-0.282880834,-0.302334808,-0.097113296,0.18337226,0.025409689,0.255400244,0.414869966,0.737685822,0.40967961,0.549510957
VNG2356G,-0.14044585,-0.034592108,0.123993221,0.032946543,0.025693809,-0.071996982,-0.001394682,-0.073351596,-0.088280276,0.091575482,0.001878815,0.084032166,0.00025017,0.037796469,0.029254174,0.110835623,-0.052483163,0.120705743,0.082655935,0.044642906,-0.127842588,-0.161917047,-0.014070804,-0.105798306,-0.061835751,0.060608249,-0.004102723,-0.016216119,0.085751282,0.134779402,0.114228932,0.162242861
VNG2358G,-0.088529454,0.058786595,-0.047379094,0.0278559,-0.019760228,-0.012792495,-0.104711674,-0.114115961,-0.093369101,-0.045273417,0.1035237,0.015164814,0.09005951,-0.083864594,0.033780318,-0.027194144,0.11120706,0.02613642,0.00170637,0.032980911,-0.05344406,-0.061371456,-0.12796072,-0.161599616,-0.033235603,-0.075793108,-0.03146298,-0.043253585,0.024647628,0.041696024,0.023501489,0.026766621
VNG2359G,0.043923776,0.047322996,-0.022809883,0.088551036,-0.079962811,0.044254736,-0.028066254,-0.036227893,0.020508083,-0.036160126,-0.007686135,-0.146430963,-0.178075581,-0.1998911,-0.078787474,-0.152888886,-0.102326831,0.039503383,-0.029537469,0.004230814,0.064828907,0.079658048,0.004061653,-0.095807845,0.109836344,0.079940419,-0.007962308,-2.86E-05,0.06601914,0.095703698,0.076044076,0.07110205
VNG2361G,-0.193628308,-0.04113585,-0.008028671,0.039741664,-0.037208805,-0.039866194,-0.020051921,-0.105587878,-0.029373151,0.096687762,-0.00239392,0.03838661,0.076644394,-0.085058195,0.003477805,0.063004734,-0.184015824,0.118399907,0.081825109,0.068942749,-0.138711911,-0.060798666,-0.07951546,-0.241295773,-0.100763069,0.039878428,0.025818953,0.174854148,0.116692173,0.32522623,0.079921079,0.141875031
VNG2363G,-0.135599981,-0.048566754,-0.017903399,0.062541867,0.083478306,0.05410076,-0.083663313,-0.069411063,-0.050612741,-0.10851838,-0.041910533,0.079291727,-0.029810657,-0.050850759,0.10720621,-0.037376873,0.008284173,0.12368135,0.093245352,0.096297389,-0.124156213,-0.024086276,-0.167495106,-0.111850937,-0.260674039,-0.026567494,-0.035389504,0.081788072,0.055762409,0.05246925,0.058956529,-0.006119309
VNG2365G,-0.180421727,-0.071605618,0.014765727,-0.001409994,-0.000449615,-0.098838726,0.129071402,0.092664223,0.143813272,0.262400498,0.214469393,0.178799218,0.211873532,0.264927229,0.254924863,0.29030855,0.134050633,0.036577721,0.010372523,-0.026053039,-0.090858688,-0.115947349,-0.109935207,0.132037045,0.189624826,0.260825335,0.177265041,0.271884714,0.396552985,0.430795417,0.361924314,0.403044686
VNG2366C,-0.161500571,-0.000778788,0.040572372,0.104147916,0.072361377,-0.137696937,0.159725358,0.133529737,0.031158618,0.16606996,0.125079319,0.004044042,0.156465419,0.014650031,0.069013668,0.146498659,0.033000631,0.11769191,0.185195209,0.116393386,0.023997184,-0.021172449,0.153407522,0.203396247,0.115253789,0.159777621,0.218233302,0.241827878,0.189792303,0.17835442,0.346365269,0.323592412
VNG2367G,-0.156460979,-0.032760773,0.018814907,-0.069558865,-0.017828642,-0.088152801,-0.173245652,-0.166360097,-0.149560139,-0.236725871,-0.02752224,-0.158170576,-0.103045914,-0.149705928,-0.069785974,-0.103428,-0.101695146,-0.058721983,-0.082884863,-0.056995316,-0.073493154,-0.126404417,0.081231889,-0.286207164,-0.091007464,-0.210440709,-0.192664054,-0.216347843,-0.170333858,-0.084557153,-0.292834699,-0.239020568
VNG2368G,0.125610563,-0.035499995,-0.082096696,-0.140948788,-0.05725477,0.0452454,-0.032926028,-0.033826233,0.06783889,-0.028973848,-0.005950383,0.021905122,0.0528504,-0.027849459,-0.009242835,0.008258604,0.08780723,0.022438191,-0.044786887,0.0060483,0.006514882,-0.013701811,-0.00470715,-0.137805243,-0.121736595,-0.019553163,-0.054669408,0.11770755,0.076370746,0.021215379,0.055967575,0.088062722
VNG2369C,-0.373467818,-0.13128433,-0.085988443,0.060242437,0.053252642,-0.210626729,-0.045181592,-0.068759813,-0.142732046,0.312799612,0.23425315,0.158368129,0.324041172,-0.02169979,0.21650862,0.092834611,-0.016402916,0.085904629,0.059272838,-0.051509639,-0.204987839,-0.337812059,-0.244615692,-0.224858548,-0.141556048,0.047743934,0.036407711,0.062155781,0.238088984,0.575776255,0.214586566,0.343856782
VNG2370C,-0.108484131,0.014087661,0.006696667,-0.056864034,0.07155116,0.201533803,-0.09770357,-0.083027354,0.156321615,-0.068480639,-0.194618187,0.151267692,0.13747313,0.157125615,0.083953818,0.144576728,0.01264625,0.024585584,-0.150802764,0.146986689,-0.034395575,0.202419418,0.026790604,0.151919675,0.013093256,0.006583413,-0.019091161,-0.052240775,-0.228181322,-0.109625444,-0.102253758,-0.069358191
VNG2371C,-0.079312994,-0.029706406,-0.010883197,0.074228414,0.007045044,-0.058287019,0.022543395,-0.062080137,-0.07326484,0.1096652,0.055968474,0.005660673,0.048441479,0.007671376,0.060719017,0.056735411,0.007863615,0.112664,-0.00564416,-0.06545291,-0.066031917,-0.201486536,-0.111329843,-0.037008479,-0.047030261,-0.03187382,-0.054387391,-0.066453917,0.100254197,0.068855717,0.129563592,0.087902999
VNG2372G,0.070500389,0.147255075,0.121860193,0.110411387,0.039201901,0.146373759,0.106808715,0.041225408,-0.021684257,-0.096330025,-0.053860613,-0.024208477,-0.017338287,0.051976314,-0.011777821,-0.052125295,-0.154097806,-0.03674569,0.074858426,0.069590025,0.114156335,0.09813736,0.254969519,0.158894609,-0.071948512,-0.001076995,-0.017820702,0.054820315,-0.078744658,-0.015378459,-0.063416541,-0.103909703
VNG2373G,0.189192834,0.127808466,0.208124058,0.045874235,0.418672635,0.622699209,0.115841852,-0.313762091,0.165160253,-0.531338161,-0.868181736,-0.294100711,-0.18546179,0.050282092,-0.0432418,0.185075434,0.078759255,-0.046972205,0.279028743,0.014125071,0.275273391,0.274328728,0.240079511,-0.422639791,-0.090752532,-0.787543096,-0.651001394,-0.490932533,-1.021530805,-1.288721168,-0.593349251,-0.813000498
VNG2374G,0.37671048,0.060104323,0.051734899,-0.092734764,-0.032045843,0.006753761,0.124198553,0.000556848,0.095214961,-0.200486159,0.016666974,-0.130661953,-0.076139308,-0.03904031,-0.115631873,-0.037802076,0.097412043,-0.06897707,-0.054378703,-0.007931641,0.226190709,0.127764086,0.095389225,0.121305286,0.156557845,-0.133085275,0.02598245,-0.009840493,-0.127154904,-0.120506802,-0.09614267,-0.080460171
VNG2376H,0.276464865,0.32861268,0.306776895,0.28653007,0.614393233,0.714483008,0.44698116,0.34764791,0.502366074,0.274823906,0.107361006,-0.198361858,-0.180727129,0.003996723,-0.095658346,0.194986308,0.007290431,0.843298916,0.617806912,0.784256623,0.615805686,0.988886819,0.617476986,1.167003054,0.796038503,1.235862289,1.385689939,0.966269882,1.320859685,1.138295214,0.978723808,1.168649315
VNG2377G,0.119607736,0.000701765,0.024536277,-0.02590597,-0.030392164,0.11362359,0.045910072,-0.020896925,0.267269976,-0.165622206,-0.037193747,0.139404902,0.133424159,0.284338382,0.221869232,0.115216033,0.071225433,0.065724784,0.002277594,0.050037411,-0.04394128,0.191275812,0.152679538,0.059095886,0.031934113,0.033854872,-0.026779903,0.115338804,0.056875074,0.002258833,-0.022174075,-0.100099666
VNG2378G,0.183376247,0.036325408,0.020584819,0.04979985,0.015778099,-0.063136249,-0.005190617,0.027203343,-0.002407944,-0.106248757,0.006523232,0.130618467,0.179124493,0.12592836,0.041190655,0.065217518,0.163324197,-0.035798182,0.040071505,0.023216303,0.054091577,0.014778441,0.014734903,0.141201939,0.053125393,-0.044991884,0.039800506,0.096272839,-0.024649672,0.008755799,-0.042909229,-0.006761686
VNG2379H,0.060688233,-0.017345956,-0.017733767,-0.074230488,-0.06881381,-0.024019086,-0.075327327,-0.099151156,0.096287631,-0.154231294,-0.009994186,-0.143229639,-0.074482057,-0.108684325,0.019278478,-0.090087388,0.04259954,-0.139022924,-0.107964816,-0.112842156,0.021199376,-0.014879685,-0.055360095,-0.168651735,-0.068715794,-0.116386581,-0.115165825,-0.070433033,-0.046304907,0.019741762,-0.019133005,-0.154402194
VNG2380H,0.555956213,-0.016850469,0.030502231,-0.171721938,-0.033582546,0.085177176,-0.038658819,-0.082269437,0.095340116,-0.135212683,-0.006992878,-0.02428216,-0.343216632,-0.055469416,-0.096513394,-0.098104841,0.486300595,-0.235557382,-0.231038423,0.034066535,0.465104704,0.130283601,0.17928933,-0.014244479,0.194733276,-0.129916553,-0.032398396,-0.058132591,-0.035649556,-0.328459291,-0.141205448,-0.175361416
VNG2381G,0.028977009,-0.07583018,-0.036369512,0.085976073,-0.068630838,-0.028636627,-0.013570308,-0.054700512,-0.081812418,0.153341703,0.100252307,0.003337896,0.051392443,0.038345627,0.001174972,0.084932717,0.05896182,0.149188141,0.032836,0.029851805,-0.119576261,-0.145698715,-0.150065135,-0.156346881,-0.110489059,0.006736697,0.014526466,-0.116371121,0.168585447,-0.0575236,0.053181667,0.165025463
VNG2383G,0.113514106,-0.018266046,0.114026424,0.026749734,0.045214669,-0.051413441,0.012253082,0.040436219,-0.039308833,-0.110691498,-0.00913066,0.227431166,0.073048735,0.516876783,0.142504152,0.247496821,0.396329537,-0.139314099,0.103115168,-0.072896174,0.088500567,0.045027964,0.164680647,0.108661996,0.040920437,-0.096321944,-0.035886953,-0.131723086,-0.115614455,-0.13518296,-0.163036538,-0.233696003
VNG2384G,0.062585925,-0.013177733,-0.030898434,0.038636622,-0.039199947,0.015728173,0.02873734,0.034092947,-0.047183811,-0.050171565,0.013981971,0.019235825,-0.052033291,-0.049771773,-0.012839963,0.064665965,-0.029022301,0.112694104,0.056478682,0.099196834,-0.166669848,-0.046528697,-0.103515499,-0.108486164,-0.223106516,0.031728531,-0.038095649,-0.005687128,0.079503982,0.039782989,-0.014098274,-0.028531232
VNG2385H,-0.165026157,0.040735569,-0.201796419,-0.175433253,-0.217169349,-0.107059125,-0.473229181,-0.306685665,-0.302195644,-0.736414342,-0.506125064,-0.997912607,-0.718049013,-0.978335124,-0.708294266,-0.929049809,-0.919141061,-0.523895835,-0.334702677,-0.15801119,-0.234585047,0.194124892,0.003830286,-0.18903216,-0.674415719,-0.524295172,-0.368448002,-0.649003014,-0.660542159,-0.685756336,-0.945956408,-1.022674774
VNG2386C,-0.274391718,0.060170238,0.211669585,0.072005552,0.400366973,0.075085386,0.324935489,-0.02418309,0.137977383,-0.101139798,-0.03714373,-0.621175605,-0.635939828,-0.187543793,-0.214891866,0.407578594,0.20012828,0.167235275,-0.081759512,0.298428149,-0.308160319,-0.11280165,-0.263570474,0.158937931,-0.209459514,0.229799322,0.227680383,-0.060526392,0.226315627,0.110275467,0.005786266,0.132265385
VNG2387H,0.460498608,0.117006464,0.064524742,-0.120550471,-0.104150853,-0.089134483,-0.108133454,-0.206153301,0.065894674,-0.745559044,-0.15345158,-0.879084795,-0.598743437,-0.698049655,-0.454284618,-0.736225401,-0.569992595,-0.444134188,-0.212310504,-0.009939647,0.006303362,0.363316135,0.294110701,-0.022130154,-0.298657444,-0.312528699,-0.112646402,-0.35558407,-0.481375655,-0.538431459,-0.748471508,-0.821843947
VNG2390G,0.137857364,-0.008785469,-0.02080619,0.067805693,-0.016238612,-0.06840497,0.001247067,-0.061850749,-0.031683616,0.089450691,0.074898199,0.038140835,-0.004781301,0.030767851,-0.11279063,0.060867671,0.073116521,0.119443481,0.048786836,0.095695378,-0.089541555,-0.127937082,-0.093178789,-0.097625359,-0.051835252,0.058059596,-0.01047704,-0.077464973,0.00033219,0.090538477,-0.002126575,0.020647182
VNG2392H,0.035794992,0.026586245,-0.040951224,0.063836702,-0.077448574,-0.127514359,-0.006520556,-0.078570865,-0.142116736,0.056371792,0.020295227,0.021638699,0.024495822,0.031285384,-0.028044148,0.078659672,0.00533337,0.039506087,0.056269745,-0.034280523,-0.064360362,-0.123582193,-0.097457726,-0.119584423,-0.017754454,-0.010417985,-0.058472702,-0.02630357,0.060035281,-0.04005466,0.028758602,-0.001809939
VNG2393G,-0.111961942,0.035254432,0.068576938,0.084865546,0.037237027,-0.026880258,-0.080627387,-0.01093443,-0.112739276,-0.050292359,-0.022722925,0.006066059,-0.001629979,0.010605114,-0.087460901,0.018017832,-0.004770652,0.022377894,0.040812285,0.061935297,0.013346893,-0.045450322,-0.024384861,-0.04495061,-0.162266376,-0.031404196,-0.027367458,-0.053374362,-0.090462745,-0.154110969,-0.084547775,-0.078820502
VNG2394G,-0.352548278,-0.159400109,-0.197464711,0.014887688,-0.124604137,-0.412240145,-0.097846546,-0.055028584,-0.17903966,0.386178132,0.348021175,0.146290793,0.301500219,-0.025142706,0.216674819,0.149073038,0.102647315,0.168221779,0.008780727,-0.083287541,-0.283899311,-0.441428505,-0.320502139,-0.317891346,-0.067805529,0.119558815,0.057477816,0.268381297,0.549622224,0.810206236,0.466188916,0.645162796
VNG2395C,0.233562194,0.229526106,0.312654678,0.090853072,0.226374569,0.424816692,0.215842318,0.122104419,0.573262025,0.075716869,-0.009495035,-0.30971485,-0.375837214,-0.206191565,-0.342041786,-0.347027639,-0.449254269,-0.032986932,-0.208859256,0.225534478,-0.057901719,0.258564505,-0.047090737,0.388134722,-0.097320915,0.071536247,0.257449504,-0.111224134,0.106923158,-0.375781388,-0.225724349,0.010496503
VNG2396G,-0.204017068,-0.05996517,-0.039345979,0.008615444,-0.076746385,-0.115546296,0.025850236,-0.020198769,0.035048558,0.14941579,0.068578464,0.095978259,-0.005924801,-0.011285738,0.096642066,0.038885249,-0.056280951,0.064923634,-0.011163507,0.002814439,-0.12688439,-0.130727324,-0.117995059,-0.091314174,-0.0957159,0.09118634,0.006339728,0.058320707,0.138111116,0.203657861,0.188874855,0.12895418
VNG2397G,0.123545497,0.01700009,-0.038087823,-0.001443054,-0.042456443,-0.021672005,0.030202804,-0.023551576,0.013225257,-0.016022375,0.02651276,0.042424106,0.003751631,-0.000549709,0.033011212,0.053581651,0.014988389,0.098571172,0.082692068,0.090662385,-0.114765381,0.041086036,-0.038482528,0.034702857,-0.138537786,0.050213973,-0.02501221,-0.079632565,0.003335968,-0.047533339,-0.068268947,-0.036457768
VNG2398G,-0.027348393,-0.024260491,-0.029932926,-0.042871542,-0.041942588,0.127621411,0.436587257,0.618245973,0.244449579,0.134550647,0.106170991,0.020179295,-0.072050597,-0.079357381,-0.014180642,-0.078816999,-0.09236851,0.005783542,-0.108916382,-0.024633979,-0.122978712,0.13319251,0.208018905,0.506010403,0.223038215,0.225827937,0.141529483,0.308499268,0.247656747,0.199376269,0.336199844,0.152256756
VNG2399H,-0.237399122,0.001314955,-0.033621156,-0.038816955,-0.03890553,-0.092824025,0.33078204,0.470891237,0.227274516,0.270177945,0.301621463,0.076001994,-0.041810189,0.031941817,-0.054443317,-0.056734534,-0.178521936,-0.086345179,-0.070354721,-0.050708921,-0.086176226,-0.042588457,0.000102511,0.583040844,0.405715706,0.376595346,0.306826593,0.323152346,0.247238047,0.211342478,0.331491023,0.202245537
VNG2400H,-0.239816596,-0.001609933,-0.085821343,0.025473091,-0.057122661,-0.067018168,0.123231264,0.060449978,0.054904554,0.05355281,0.064076973,-0.10179794,-0.159826811,-0.192342748,-0.170219941,-0.163752963,-0.294279858,-0.021678161,-0.093794195,-0.034861493,-0.126814191,-0.081948162,-0.10715763,0.145262291,0.020384136,0.105262255,0.082951176,0.028480189,0.084057342,-0.033536272,0.100212966,0.15293036
VNG2402H,0.193842705,0.082759255,0.086912409,-0.077440182,0.182887016,0.073055392,0.718664787,0.484726749,0.539560654,-0.228678176,-0.036740341,-0.404677765,-0.279640755,-0.089638726,-0.12908527,-0.330935387,-0.28217325,-0.269984144,-0.059633374,0.008022996,0.114140962,0.525508625,0.282444563,0.927082301,0.709252599,0.284412029,0.328724038,0.196521888,-0.144803143,-0.294742996,-0.167821034,-0.357152111
VNG2403H,-0.00442316,0.082636465,0.040244461,-0.139164302,0.17582981,0.289317555,0.318339162,0.253963048,0.487335889,-0.281913888,-0.287018881,-0.567306278,-0.5846572,-0.118346318,-0.434667076,-0.462066453,-0.377972147,-0.251388799,-0.235556529,-0.054385319,0.072179504,0.696927567,0.179866305,0.690375661,0.502423465,0.074315461,0.226041572,-0.143385884,-0.314899508,-0.554552245,-0.302145769,-0.295990183
VNG2404G,0.143095879,0.011322961,-0.022820255,-0.172363775,-0.06638829,0.187752347,0.855275741,0.685357124,0.675923038,0.125883768,0.143585253,-0.31560055,-0.284199026,-0.308085512,-0.36156476,-0.454940596,-0.398996083,-0.094409176,0.128462182,0.097830921,0.553821131,0.914128331,0.322603082,1.04322851,0.954302093,0.702040339,0.741114893,0.523745449,0.369444439,-0.039861746,0.269443971,0.231316406
VNG2406C,0.0980248,-0.03614194,0.002596791,-0.053200162,-0.060309355,-0.006376208,-0.023973096,-0.093001312,-0.000811613,-0.051276137,0.001448673,0.001794462,0.03317834,-0.013569607,0.061999842,0.076218228,-0.042004504,0.059592693,0.029521845,0.048882737,-0.068827336,-0.036392574,-0.024690081,-0.050841083,-0.085402398,0.033635845,0.026082961,0.114227029,0.047663431,0.082618429,0.01127196,0.045490876
VNG2408C,0.074392296,-0.039090359,-0.059487981,0.082029068,-0.119048434,-0.037048802,0.021793939,-0.185919798,0.000990743,0.083938006,0.015385389,-0.00390275,0.092314998,0.035168312,-0.04038992,0.053248221,0.017282478,0.173335188,0.015372236,-0.031657147,-0.146497715,-0.109345425,-0.132963629,-0.191941239,-0.102675612,0.014088382,0.043320883,-0.050648157,0.079801107,0.05019949,0.041565838,0.151559334
VNG2410G,-0.132942645,-0.134526645,-0.108729502,0.031693841,-0.003607011,-0.140007303,-0.140934597,-0.075454276,-0.260869167,0.173363195,0.146786134,-0.021011791,0.165295386,-0.066359449,-0.029288769,0.045111432,0.173484468,-0.093745229,-0.018061562,-0.065493316,0.076729007,-0.290779577,0.016035187,-0.08680937,0.148101263,-0.104341559,-0.006216015,-0.119868744,0.011113697,0.101957738,-0.062084843,0.238861429
VNG2411G,0.055857489,-0.033724193,0.025140655,0.081377958,0.022332856,-0.083267225,0.033495895,-0.025690891,-0.18002916,0.167705013,0.020940091,0.084932783,0.114225788,0.278419728,-0.060733942,0.255156273,0.115558554,0.054566944,0.062659299,0.109980379,-0.008114525,-0.110255722,-0.027229445,-0.038351304,-0.088952104,0.027066331,0.057423777,0.014442111,0.042161053,-0.005249175,0.051088014,0.117930353
VNG2412H,0.034081208,-0.087001954,-0.042901543,0.001202795,0.057738343,0.053061868,-0.008275627,-0.105654706,-0.149478887,-0.056460387,-0.088355211,-0.091545747,-0.051487745,-0.149739642,-0.121274367,-0.042120483,-0.193596294,0.016850268,0.073018529,-0.016339662,-0.109850555,0.098783231,0.220918451,-0.093516349,-0.183576968,-0.032642796,-0.133612061,-0.183616285,-0.076798582,0.009758322,-0.107663584,-0.105376009
